Product Name,Rating,Reviews,cluster_id
Samsung Rugby 2 A847 Unlocked GSM Ruggedized Phone PTT GPS 3G,5,great,3
Samsung Rugby 3 A997 GSM Unlocked Rugged Flip Phone - Dark Gray,1,had to return the phone. nothing but problems with it,0
Samsung Rugby 3 A997 GSM Unlocked Rugged Flip Phone - Dark Gray,5,Love it,1
Samsung Rugby 3 A997 GSM Unlocked Rugged Flip Phone - Dark Gray,5,"Beautiful phone and an excellent buy. My need(s) are met with a solid flip phone to make and receiveoccasional calls. Previous phone was an LG flip and it was a buster. The Rugby III is tough (yes I have dropped it, etc).It does have several app features, but the best part is it will receive calls in areas with weak cell coverage (AT&T network).Communication is always strong and clear.",2
Samsung Rugby 3 A997 GSM Unlocked Rugged Flip Phone - Dark Gray,4,Works great,3
Samsung Rugby 3 A997 GSM Unlocked Rugged Flip Phone - Gray/Black (International Version),5,This is a fantastic phone for those of us who prefer a phone to a mobile device.,0
Samsung Rugby 3 A997 GSM Unlocked Rugged Flip Phone - Gray/Black (International Version),5,Just what I expects. Works great. Very happy with purchase.,1
Samsung Rugby 3 A997 GSM Unlocked Rugged Flip Phone - Gray/Black (International Version),5,"Great phone. Extremely durable. Stands up to my boyfriend dropping it. This is his 2nd one. 1st one lasted 3 years, the only reason we had to replace it was because the back battery cover clip broke from him taking the battery in and out.His 1st was the Rugby 2. Obviously I purchased the product again after the original stood the test of time.",2
Samsung Rugby 3 A997 GSM Unlocked Rugged Flip Phone - Gray/Black (International Version),4,good item but the highest ringer volume is not as loud as I could expect.,3
"Samsung Rugby 4, SM-B780A - Black - Factory Unlocked",5,"Shipping was fast and Product was Everything you said it would be. Brand new out the box with a warranty,Couldn't ask for more. Thanks for your business!",0
"Samsung Rugby 4, SM-B780A - Black - Factory Unlocked",5,"I am hard on a phone so wanted a pretty rugged phone that I could get dirty and sweat it wet and it still work and not have a cracked screen. I had the Rugby II for several years with no problems, hopefully the 4 will be just as good. Sim cards are different sized so a trip to the AT and T Store to get a new SIM card had to happen. Have only used it for a week so will see.",1
"Samsung Rugby 4, SM-B780A - Black - Factory Unlocked",5,great,2
"Samsung Rugby 4, SM-B780A - Black - Factory Unlocked",2,"Wasn't truly an unlocked phone. Can't download ringtones, & can't send or receive picture messages.",3
Samsung Rugby III AT&T Cell Phone / No Contract Ready To Activate On Your AT&T Account,3,Pretty roughed up.,0
Samsung Rugby III AT&T Cell Phone / No Contract Ready To Activate On Your AT&T Account,4,Great phone and prize,1
Samsung Rugby III AT&T Cell Phone / No Contract Ready To Activate On Your AT&T Account,5,it was as good as new,2
Samsung Rugby III AT&T Cell Phone / No Contract Ready To Activate On Your AT&T Account,5,Yes in this age its a dinosaur but it works and we are happy with it,3
Samsung Rugby SGH A837 Black At&t Rugged 3g PTT GPS Cell Phone,1,"Worked great for 2 months. Now, will turn on briefly, but then dies.",0
Samsung Rugby SGH A837 Black At&t Rugged 3g PTT GPS Cell Phone,5,Phone works great. Although it is a used phone it looks practically brand new.,1
Samsung Rugby SGH A837 Black At&t Rugged 3g PTT GPS Cell Phone,5,"My original Rugby finally had its hinge fail. For a flip phone that is fatal. Prices for replacements were as high as buying a new smart phone but I only wanted a phone that made calls (I figure I will ignore the camera feature). After weeks of looking this one came in at well under $50 so I ordered it. It was received days before promised and with a SIM and memory card swap I logged in to the carrier phone network and it worked. However when I tried to customize the contact list there was a password assigned. I contacted the seller and they did not know it and as it was previously owned, had no way to find out what it may be either. SUPER SELLER. I did not ask for a refund or another phone, just help with the password. He refunded my money, including shipping, and told me not to sent the phone back. This unit will be fine and when I need to find a new unit I will shop here first.",2
Samsung Rugby SGH A837 Black At&t Rugged 3g PTT GPS Cell Phone,5,Nice,3
"Samsung S30 SPH-M810 Instinct 2, Brown (Sprint) CDMA - No Contract Required",3,The phone didn't work and so I sent it back and got a full refund. The company itself had very good customer service.,0
"Samsung S30 SPH-M810 Instinct 2, Brown (Sprint) CDMA - No Contract Required",5,Really like this phone. easy to use. although not a smart phone does what I needed to do. This is my second phone 1st one bit the bullet after 2 yrs. cheap price that does a good job have not any issues such as dropped calls.,1
"Samsung S30 SPH-M810 Instinct 2, Brown (Sprint) CDMA - No Contract Required",2,Outdated and awkward to use. Also has old power cord not compatible with common charger that just about every other phone now uses. The battery died on me and getting replacement was going to take a week so I just got a new phone instead,2
"Samsung S30 SPH-M810 Instinct 2, Brown (Sprint) CDMA - No Contract Required",1,this phone did not even last 2 weeks. You could not make calls or do anything and it just shut off. I do not blame seller this is a Sprint phone issue. Sofar all of their phones stink in my opinion.,3
Samsung S5230 Hello Kitty Pink Unlocked GSM QuadBand Cell Phone,3,its a cute phone bought it for my daughter birthday an only after a week use it went into no sim mode contacted customer service they were no help so basically just a waste of money never could get it off no sim mode,0
Samsung S5230 Hello Kitty Pink Unlocked GSM QuadBand Cell Phone,5,"Product was received quickly & packaged well. Phone works great, came in English and has been a breeze to set up. Phone is very unique in design and definitely has that ""cute"" appeal! I was hesitant at first, but I am so glad I bought this product. Thank you!",1
Samsung S5230 Hello Kitty Pink Unlocked GSM QuadBand Cell Phone,5,nice love it,2
Samsung S5230 Hello Kitty Pink Unlocked GSM QuadBand Cell Phone,5,"I bought this phone as a replacement for my old T-Mobile phone that had a lot of problems. So far, this phone is great! One thing it doesn't say in the description is how small it is, but that doesn't stop me from liking it so much! It's great for everything I need. One thing I would suggest is that if you're going to send mms messages or get on the internet, go here to tmoatt . com and follow the instructions. It's easy to do and they give you all the information you need!",3
"Samsung S5620 Monte Unlocked Quad-Band GSM Phone with 3 MP Camera, Wi-Fi, gps navigation, E-Mail, Stereo Bluetooth--International Version With Warranty (Black)",3,How to see the keypad especially if I call toll free # and they asked me to press #.I did'nt see the keypad show in the screen.Somebody can help me pls?,0
"Samsung S5620 Monte Unlocked Quad-Band GSM Phone with 3 MP Camera, Wi-Fi, gps navigation, E-Mail, Stereo Bluetooth--International Version With Warranty (Black)",5,Easy setup. Nice little phone.I highly recommend this phone. Works well. Touchscreen works great. Easy to connect to Wi-Fi -,1
"Samsung S5620 Monte Unlocked Quad-Band GSM Phone with 3 MP Camera, Wi-Fi, gps navigation, E-Mail, Stereo Bluetooth--International Version With Warranty (Black)",2,I really like this phone. However I HATE the fact that once i received the phone I found out that it wasn't an American phone! So now I have no phone because I somehow locked it and now I can't get it unlocked because I can't get a hold of the customer service in the country where my phone was made. American customer service tried to help me but had no luck. Also some of the Apps are in different languages that I cannot read and so I can't use them! Also when I got the phone it would let me receive picture messages but not send them and I had to get my mobile provider to send me a download so that I could send pictures. From now on I am just going to pay that much more to go into a store and buy one from them where I know for a fact that this stuff wont happen! Don't waste your time or MONEY!!!!,2
"Samsung S5620 Monte Unlocked Quad-Band GSM Phone with 3 MP Camera, Wi-Fi, gps navigation, E-Mail, Stereo Bluetooth--International Version With Warranty (Black)",5,"muy buen productotodos debirian de comprar estose los recomiendo, es completamente excelente en tamaño y calidadenvió rápido....",3
Samsung S5830 Galaxy Ace - Unlocked Phone - Black,2,I bought the phone and gifted it to my Aunt in my country. But the phone stopped working just after 3 weeks time. It put me on a shameful condition. As it is used in Bangladesh I cannot return it and cannot claim the warranty. I will not recommend this phone from this point of view.,0
Samsung S5830 Galaxy Ace - Unlocked Phone - Black,5,"It is perfect for what I need it for, I don't have a data plan and I was worried when most sellers told me I would need one and I don't :-) I am very pleased with this phone, and I would recommend this to anyone.",1
Samsung S5830 Galaxy Ace - Unlocked Phone - Black,5,excelente,2
Samsung S5830 Galaxy Ace - Unlocked Phone - Black,5,"excellent product, I recommend it, it would buy",3
"Samsung S7 Galaxy Smartphone Unlocked 32Gb Black, US Warranty (SM-G930UZKAXAA) and Samsung Fast Charge Qi Wireless Charging Pad",5,Really good phone! Just as I wanted,0
"Samsung S7 Galaxy Smartphone Unlocked 32Gb Black, US Warranty (SM-G930UZKAXAA) and Samsung Fast Charge Qi Wireless Charging Pad",5,Excellent,1
"Samsung S7 Galaxy Smartphone Unlocked 32Gb Black, US Warranty (SM-G930UZKAXAA) and Samsung Fast Charge Qi Wireless Charging Pad",5,Very good product. No problems at all.,2
"Samsung S7 Galaxy Smartphone Unlocked 32Gb Black, US Warranty (SM-G930UZKAXAA) and Samsung Fast Charge Qi Wireless Charging Pad",2,"ITS BEEN A MONTH SINCE I GOT THE PHONE AND TO NOW I STILL DONT HAVE FULL USE OF THE DEVICE! HORRIBLE BUY! ITS NOT READING MY SIM SO I HAVE TO RESTART EVER SO OFTEN AND PROBLEM PERSISTS. NOW WHEN THE SCREEN GOES OFF THE PHONE GOES DEAD, EVEN WITH FULL CHARGE, THEN IT TAKES A WHILE FOR I CAN SWITCH IT BACK OK. WORSE WORSE WORSE BUY, I AM SO SAD AND DISAPPOINTED AND WHQT MAKES IT WORSE IS THAT IT WAS SUPPOSED TO BE A GIFT! ! NOW MY GF HAS NO PHONE BECAUSE THIS ONE IS CRAP!!!!!!",3
Samsung SA-S36001 Unlocked Phone - International Version - Romantic Pink,5,still ticking after 2 year and being eaten by babies and thrown by toddlers.,0
Samsung SA-S36001 Unlocked Phone - International Version - Romantic Pink,5,"Bought this for my mother, she loved it, it's simple and very easy to use.Good battery life, very solid, and nice looking.",1
Samsung SA-S36001 Unlocked Phone - International Version - Romantic Pink,5,"As many reviewers have said, this is a nice phone. Simple in its offering and i think best for those who are not looking for a wide range of applications on phones. Its for my mother who insisted on a samsung flip phone and i could not find anything better.",2
Samsung SA-S36001 Unlocked Phone - International Version - Romantic Pink,5,Excellent!!,3
Samsung SCH-U540 Cell Phone Verizon or PagePlus,1,The phone was stated as in excellent condition and never used. Every time you closed the phone too hard and touched two buttons at once it would turn off and you had to remove the battery to be able to turn it back on. Do not buy anything from this seller unless you want something that only half works.,0
Samsung SCH-U540 Cell Phone Verizon or PagePlus,1,Came with only a car charger and unable to find other chargers Haven't even had it put on service- unlikely to use it.,1
Samsung SCH-U540 Cell Phone Verizon or PagePlus,5,Working great love it,2
Samsung SCH-U540 Cell Phone Verizon or PagePlus,5,"This is a fine phone. But I had to return it to the vendor. It was used (which I knew before buying). However, the asking price was too great for the amount of wear and tear the previous owner(s) had done to the unit.The company was great shipping was fast and I had no problems with the returns and refund",3
Samsung SCH-i545 - Galaxy S4 16GB Android Smartphone - Verizon + GSM - Blue (Certified Refurbished),1,No good I received a broken The entrance to the shipper and the screen does not recommend it,0
Samsung SCH-i545 - Galaxy S4 16GB Android Smartphone - Verizon + GSM - Blue (Certified Refurbished),5,Excelente,1
Samsung SCH-i545 - Galaxy S4 16GB Android Smartphone - Verizon + GSM - Blue (Certified Refurbished),4,It's a great phone,2
Samsung SCH-i545 - Galaxy S4 16GB Android Smartphone - Verizon + GSM - Blue (Certified Refurbished),3,The phone is great. But the charger that came with it don't work:(,3
Samsung SCH-i545 Galaxy S4 16GB Android Smartphone Verizon + GSM - White (Certified Refurbished),5,Great phone and very easy to talk with. I am totally satisfied and happy I bought this phone.,0
Samsung SCH-i545 Galaxy S4 16GB Android Smartphone Verizon + GSM - White (Certified Refurbished),5,Excelente,1
Samsung SCH-i545 Galaxy S4 16GB Android Smartphone Verizon + GSM - White (Certified Refurbished),1,Got the phone and it included an unoffical Samsung charger that doesnt work and is incompatible. It drains the battery.Very unhappy from this seller.,2
Samsung SCH-i545 Galaxy S4 16GB Android Smartphone Verizon + GSM - White (Certified Refurbished),4,"Works great, came unlocked. However a message that ""this SIM is not from Verizon"" keeps popping up and it's very frustrating",3
Samsung SGH a777 - Cellular phone - 3G - WCDMA (UMTS) / GSM - slider - Blue - AT&T,5,It was exactly like the one my husband dropped in the water It was brand new and it works perfectly.,0
Samsung SGH a777 - Cellular phone - 3G - WCDMA (UMTS) / GSM - slider - Blue - AT&T,5,Great phone and great price. Bought it for an exact replacement for one that started acting up after 4 years or so!,1
Samsung SGH a777 - Cellular phone - 3G - WCDMA (UMTS) / GSM - slider - Blue - AT&T,5,excellent,2
Samsung SGH a777 - Cellular phone - 3G - WCDMA (UMTS) / GSM - slider - Blue - AT&T,5,"this nice little phone, works well and seems to be durable and user friendly. Great bang for the buck .",3
Samsung SGH-T469 Gravity 2 Phone T-Mobile Sim Orange,2,The phone looked great but after a month or so the orange color on phone stated to flake off. And the battery life is notthat great I have to charge me battery everynight - on my last phone I could go aleast two days.,0
Samsung SGH-T469 Gravity 2 Phone T-Mobile Sim Orange,5,I have had 3 of this phone. Could not find it for the price I paid for it on this site. Love it,1
Samsung SGH-T469 Gravity 2 Phone T-Mobile Sim Orange,5,"I purchased this phone for my mom so she can text. I didn't want to upgrade my contract with tmmobile so I bought a phone with no contract. This phone was shipped very quickly and works great. It was exactly as described. Works great, my mom is very happy with it and I think the price is very good too!",2
Samsung SGH-T469 Gravity 2 Phone T-Mobile Sim Orange,4,Product came quickly and as described! I was so pleased with the purchase that I bought two more.Great service!,3
Samsung SGH-T989 Galaxy S II 16GB White Android Phone - T-Mobile,5,Is a fine phone,0
Samsung SGH-T989 Galaxy S II 16GB White Android Phone - T-Mobile,4,"Great product for the value. On time delivery, without issues.",1
Samsung SGH-T989 Galaxy S II 16GB White Android Phone - T-Mobile,3,I purchase the phone for my 8 year old grandson for Christmas. The price of the phone was good the phone was delivered as ordered the only problem I had with the phone is that the battery was defective and the phone will not hold a charge otherwise; I would have given 5 stars.,2
Samsung SGH-T989 Galaxy S II 16GB White Android Phone - T-Mobile,1,Piece of CRAP !,3
Samsung SGH-a237 Quad-band Cell Phone,5,"I bought this phone to replace the one I had just like it that decided to die. It's small, compact and easy to use. This phone doesn't have all the big fancy bells and whistles the newer phones do, but it has plenty of features for me. I'm not a tech geek so this little phone suits my needs just fine.",0
Samsung SGH-a237 Quad-band Cell Phone,5,"Worked perfectly fine in US, UK and Russia. Unfortunately, was stolen in Moscow, so, it seams, thieves valued it, too.Overall is a great price/performance value for international travelers.",1
Samsung SGH-a237 Quad-band Cell Phone,4,I needed a small phone to take overseas and use with a different company. It fits the bill and does a great job. My only complaint is that the signal is weak sometimes.,2
Samsung SGH-a237 Quad-band Cell Phone,1,ok,3
Samsung SM-G900T unlocked Galaxy S5 4G LTE (Gold),5,Excelent seller. Fast delivery. 'M happy with the phone. Works perfectly.,0
Samsung SM-G900T unlocked Galaxy S5 4G LTE (Gold),5,Excelente...,1
Samsung SM-G900T unlocked Galaxy S5 4G LTE (Gold),5,"I love this phone. Thank you, Samsung!",2
Samsung SM-G900T unlocked Galaxy S5 4G LTE (Gold),1,Phone did not operate in my area.other Samsung did. Got new Sim card and still did not work,3
"Samsung Solstice A887 Unlocked Phone with Touch Screen, 3G Support, 2MP Camera and GPS - No Warranty - Black",5,"I think this is a good phone for the price. I'm sure there are smartphones that are better but seeing as how I haven't owned any of those I can't really compare it to them. it's user friendly, lightweight, durable. The touch screen is functional and storage is good (so far); and it's Samsung so really there's no complaints here.",0
"Samsung Solstice A887 Unlocked Phone with Touch Screen, 3G Support, 2MP Camera and GPS - No Warranty - Black",5,excellent product at good price.,1
"Samsung Solstice A887 Unlocked Phone with Touch Screen, 3G Support, 2MP Camera and GPS - No Warranty - Black",1,i bought this phone on the 10th June 2013 and IT IS NOT WORKING. I have it in a case and it has never fell down. Now everytime i try to put it on it switches back off...............,2
"Samsung Solstice A887 Unlocked Phone with Touch Screen, 3G Support, 2MP Camera and GPS - No Warranty - Black",5,excelente,3
"Samsung Strive A687 Unlocked GSM Slider Phone , Full QWERTY Keyboard, 2MP Camera, A-GPS, Bluetooth and microSD Slot - Purple",5,I love this phone. I don't really like smartphones much so this was a great find. And Purple too.,0
"Samsung Strive A687 Unlocked GSM Slider Phone , Full QWERTY Keyboard, 2MP Camera, A-GPS, Bluetooth and microSD Slot - Purple",1,Cute phone and easy to use but lost its ability to charge after a few days. Should have listened to others reviews. Returned.,1
"Samsung Strive A687 Unlocked GSM Slider Phone , Full QWERTY Keyboard, 2MP Camera, A-GPS, Bluetooth and microSD Slot - Purple",1,This one never worked I still have it in its packaging but it would charge or even turn on at all,2
"Samsung Strive A687 Unlocked GSM Slider Phone , Full QWERTY Keyboard, 2MP Camera, A-GPS, Bluetooth and microSD Slot - Purple",1,This phone will not charge the battery it came with or any batteries. I couldn't go any longer without a phone so I didn't return it. I have to use my old phone to recharge the battery. The buttons on the side of the phone to turn the volume up will stick at times. I am not happy with this purchase.,3
Samsung Strive SGH-A687 Black AT&T Cell Phone,5,Prompt delivery as promised so far so good,0
Samsung Strive SGH-A687 Black AT&T Cell Phone,5,In new condition and works smoothly and no problems except the battery would not hold a charge long till I had charged it nightly for a few days and it is lasting like it is alright now. The battery just needed a good charging to correct the issue.,1
Samsung Strive SGH-A687 Black AT&T Cell Phone,5,Tough phone. I beat them up until I need another. Just right for simple calling and texts.,2
Samsung Strive SGH-A687 Black AT&T Cell Phone,5,"yes, it met my expectations. thank you very much",3
"Samsung T139 Unlocked Phone with Camera, Bluetooth and Speakerphone - Unlocked Phone - US Warranty - Gray",5,excelente,0
"Samsung T139 Unlocked Phone with Camera, Bluetooth and Speakerphone - Unlocked Phone - US Warranty - Gray",5,I just wanted a phone to talk on. This one fits the bill. The price was right and it works perfect! No problems here. I can't comment on the texting or internet features as I don't use them. Love the new phone. Works like a charm!,1
"Samsung T139 Unlocked Phone with Camera, Bluetooth and Speakerphone - Unlocked Phone - US Warranty - Gray",3,I did like all the features and it worked pertaining to calling but the earphone volume was too low and I didn't find a method to increase the volume. This is all is didn't like on the phone and it was a necessity for me.,2
"Samsung T139 Unlocked Phone with Camera, Bluetooth and Speakerphone - Unlocked Phone - US Warranty - Gray",1,"I bought it for my mom in the congo and when i got there, the phone could not work. It says that it is unlocked, that does not seem to be true. I put the sim card and the phone did not work. I called and emailed both tmobile an samsumg and nobody could help me out. Very disappointed.",3
"Samsung T469 Berry Mauve Gravity 2 II Unlocked Phone with QWERTY Keyboard, 2MP Camera and Music Player - US Warranty",3,Good,0
"Samsung T469 Berry Mauve Gravity 2 II Unlocked Phone with QWERTY Keyboard, 2MP Camera and Music Player - US Warranty",1,This phone was supposed to be a new phone but for my surprise it wasn't. It stop working 3 days later. It's a pretty nice phone but I'm very dissapointed. The shipping time was amazing I received the item 2 days after I submitted my order.Now I had to sent it back to get a refund and hopefully I won't have any problems with that. iF you order this phone make sure you get your money's worth. Good Luck!!,1
"Samsung T469 Berry Mauve Gravity 2 II Unlocked Phone with QWERTY Keyboard, 2MP Camera and Music Player - US Warranty",4,I have a similar phone and bought this one for my wife. It works great for talk and text.,2
"Samsung T469 Berry Mauve Gravity 2 II Unlocked Phone with QWERTY Keyboard, 2MP Camera and Music Player - US Warranty",1,it was faulty right out of the box,3
Samsung T669 Gravity Touch Full Qwerty Keyboard T-mobile Cell Phone,5,This phone works great. So happy it still available because you can use the internet for a much lower price. The seller also provided great customer service when an accessory was not included. They promptly sent it.,0
Samsung T669 Gravity Touch Full Qwerty Keyboard T-mobile Cell Phone,5,i liked becouse is so esdy to use and has a grate camera an a bery good sound bery good life batery no buts by your own you be glad you ded,1
Samsung T669 Gravity Touch Full Qwerty Keyboard T-mobile Cell Phone,2,"This phone is horrible, don't waste your money. The seller was fine it was the phone I was displeased with.",2
Samsung T669 Gravity Touch Full Qwerty Keyboard T-mobile Cell Phone,5,The Samsung T669 Touch full qwerty keyboard T-mobile cell phone isexactly like the one that I lost last year. The seller delivered the phonefaster then expected. It came brand new in a box with everything needed andthe touch screen is way better than my old one. It's a great phone for textingnot like my funky flip-phone! Many thanks!,3
Samsung T959 Galaxy S Vibrant 4G GSM Unlocked Android Smartphone,1,"This phone was a disappointment because after 1 week of use the phone started shutting down while the battery was more than half full. Secondly the phone was not unlocked as claim, it was made exclusively for T-mobile network. I just returned the phone and am waiting earnestly for my refund.",0
Samsung T959 Galaxy S Vibrant 4G GSM Unlocked Android Smartphone,5,Great phone. it is exactly as it has been described.Easy to use and affordable. I am really happy with it.,1
Samsung T959 Galaxy S Vibrant 4G GSM Unlocked Android Smartphone,1,This was not worth the $400 I spent. I bought it in December 2011 and it stopped working that very same month. Around 2 weeks after I had received it. Also I was chipped from the sides. This was une piece de merde. Not worth the freaken money I spent and they refused to give me a refund,2
Samsung T959 Galaxy S Vibrant 4G GSM Unlocked Android Smartphone,5,excelente,3
"Samsung T989 Galaxy S II 4G Unlocked GSM Smartphone with 8 MP Camera, Android OS, 16 GB Internal Memory, Touchscreen, Wi-Fi, and GPS (Black)",5,Good,0
"Samsung T989 Galaxy S II 4G Unlocked GSM Smartphone with 8 MP Camera, Android OS, 16 GB Internal Memory, Touchscreen, Wi-Fi, and GPS (Black)",4,this phone is good,1
"Samsung T989 Galaxy S II 4G Unlocked GSM Smartphone with 8 MP Camera, Android OS, 16 GB Internal Memory, Touchscreen, Wi-Fi, and GPS (Black)",2,I purchased this phone but turned out defective. It only worked for 2 days and malfunctioned by the 3rd day. It's seem to be a good phone if it works.,2
"Samsung T989 Galaxy S II 4G Unlocked GSM Smartphone with 8 MP Camera, Android OS, 16 GB Internal Memory, Touchscreen, Wi-Fi, and GPS (Black)",5,"Thanks, I received it today and I'm H.A.P.P.Y!!!!",3
Samsung U340 Cell Phone (Verizon),5,Good solid device. Serves purpose well.,0
Samsung U340 Cell Phone (Verizon),5,I bought this phone for my husband who just wants to make and receive calls and he has loved it. He started using it as soon as it was charged and has had no complaints. Not fancy but just what he needed.,1
Samsung U340 Cell Phone (Verizon),3,"the phone was ok,but the company did not have any accesories.the battery was no good,so i had to buy one from a different company.i will not buy from them again.",2
Samsung U340 Cell Phone (Verizon),1,bad..,3
Samsung U380 Brightside 3G Verizon CDMA Smartphone - Black,5,I purchased this phone for my husband. He loved it. Very easy to use & good quality. I would recommend this item.,0
Samsung U380 Brightside 3G Verizon CDMA Smartphone - Black,1,"The phone was in decent condition, with only a small scratch on the screen, as described.We just changed phones last night, and while my daughter was trying to call me, she could hear me, but I can't hear her.What good is a phone that you can't talk on? Yeah, not much good. I didn't think I was buying a used ""text-only"" devise. That would have been an accurate and truthful description of the phone, and I would have stayed away, and saved my money.",1
Samsung U380 Brightside 3G Verizon CDMA Smartphone - Black,5,"Just what I wanted! Great product, great price and great customer service!",2
Samsung U380 Brightside 3G Verizon CDMA Smartphone - Black,1,The phone came charged but would not recharge after. I bought for my 83 year old Mom. She had the exact phone prior. So disappointed.,3
"Samsung Wireless Charger Pad, International Version for Samsung Galaxy S7 / S7 Edge - Black",5,Unfortunately it won't charge your phone with most cases on it. But does charge great with no case on the phone,0
"Samsung Wireless Charger Pad, International Version for Samsung Galaxy S7 / S7 Edge - Black",1,"I bought this item on Aug, 5th 2016. It stopped working on Oct, 11th 2016. Very poor quality. Would not replace.",1
"Samsung Wireless Charger Pad, International Version for Samsung Galaxy S7 / S7 Edge - Black",5,Great product,2
"Samsung Wireless Charger Pad, International Version for Samsung Galaxy S7 / S7 Edge - Black",2,it takes to long to charge my phone,3
Samsung galaxy Note 5 SM-N920A Unlocked 64gb White,5,A great phone with a lot of options.,0
Samsung galaxy Note 5 SM-N920A Unlocked 64gb White,5,Excelent,1
Samsung galaxy Note 5 SM-N920A Unlocked 64gb White,5,"Prompt delivery as promised, item as described working flawlessly.",2
Samsung galaxy Note 5 SM-N920A Unlocked 64gb White,2,I expected a better device functionsThe device some times send the SMS other times it failsEven when I have changed my SIM cardThe camera some time does not work so I restart the device again,3
"Samsung i5500 Corby Galaxy 5 Android Smartphone with Wi-Fi, Bluetooth, GPS, Touch Screen - No Warranty - Black",4,"Most android phones are more expensive than this, so this is a good phone for the price. You get a lot of features so it is worth it, despite its weaknesses.Weaknesses:- touch screen doesn't always react when touched- using camera often hangs the phone. You will have to shut it off to reset it- Lots of apps won't work on this phone. Sometimes the android market will not let you install. Other times you will install it, but it just won't appear on your screen.- USB interface to computer is touchy. Sometimes your computer won't recognize it. There is no good PC ""desktop"" either.- when talking on the phone, the touch screen can sometimes react without your intent. To help with this problem, the screen locks while you are on a call. This is a hassle when you need to press digits on the keypad while on the phone.- it is hard to see incoming calls while you are already on a call. I tried to change this option to warn me audibly, but it doesn't work -- just says ""unexpected response from network"" . Hope you don't get a lot of calls.",0
"Samsung i5500 Corby Galaxy 5 Android Smartphone with Wi-Fi, Bluetooth, GPS, Touch Screen - No Warranty - Black",4,"This is my wife's phone, she is not using 3G but works fine anyway.This phone is packed with excellent features and the price is the best of all.Recommended!",1
"Samsung i5500 Corby Galaxy 5 Android Smartphone with Wi-Fi, Bluetooth, GPS, Touch Screen - No Warranty - Black",2,"I ended up returned the product. I reviewed the phone from local store before I ordered from Amazon. I should be ok with the phone itself of this model. The phone came in unlocked, wi-fi works fine, but having problems connecting to bluetooth earphone. 2.8in screen apparently bit too small. My biggest problem is that this phone appears to be too much like an European returned product dump in US market, as many other reviewers suspected. The phone came in with the seal opened. I understand it has to be opened to unlock, and I have used several unlocked phones ordered from Amazon, this one is the worst. By the way, the return was super convenient, service was excellent.",2
"Samsung i5500 Corby Galaxy 5 Android Smartphone with Wi-Fi, Bluetooth, GPS, Touch Screen - No Warranty - Black",4,I have recieved the product what i have expected .I liked it lot.The cost for which i have got is awesome.,3
Samsung i897 Captivate Android Smartphone Galaxy S GSM Unlocked - Black,5,Good phone. A bit slow compared to current high tech phones but was worth using it. Nice grip and neat shape,0
Samsung i897 Captivate Android Smartphone Galaxy S GSM Unlocked - Black,5,"nice product, recomended",1
Samsung i897 Captivate Android Smartphone Galaxy S GSM Unlocked - Black,2,"It came with a slide out keyboard, battery life sucks",2
Samsung i897 Captivate Android Smartphone Galaxy S GSM Unlocked - Black,1,"Not a trusted seller, the devices is not unlocked.Could not use the device and it is of waste.Poor service and product from ""Portable Guy"" Seller.This phone is of no use after spending so much of money .",3
SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter,4,very good,0
SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter,3,"This phone was a great disappointment, I gave it 3 stars for the simple fact it hasn't dropped any calls yet and the screen is easy to read. The back button has stopped working and none of the ""buttons"" at the bottom have ever lit up, so you can't see where they are at. It dropps internet constantly, to top it all off the charging cord is very loose and also constantly falls out.",1
SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter,5,"This is a brilliant little phone.Sure it's absurdly tiny. It's hard to type on. It requires a funky enlongated micro USB adapter. It has VERY limited storage so you can't install many apps. And because Lollipop or better isn't available, you can't move apps to the SD card.However,It's absurdly tiny.It's absurdly light.It's absurdly inexpensive.It works great.Talk quality is excellent.andIt saved my bacon when my Xperia screen cracked and wouldn't accept touch inputs, I am still in business with a working phone just swapping the SIM and SD cards over.I bought it because I didn't want to carry a heavy phone with me during bicycling races, but still wanted _something_ just in case of accident etc. But I really love this thing. At this price point, it has surpassed my expectations.I've ordered a new iPhone SE to replace the Sony, but I like this little phone so much I'm going to maintain a separate Pay-as-you-go phone number just for it.",2
SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter,5,This is a really good phone for the price,3
